entry_id,category,ro,en,meaning,rank,source,notes
d2000_0933,requests,am nevoie de funcție,I need function,am nevoie de funcție / I need function,933,template_need,
d2000_0934,questions,unde este funcție?,where is function?,unde este funcție? / where is function?,934,template_where,
d2000_0935,common_phrases,vreau clasă,I want class,vreau clasă / I want class,935,template_want,
d2000_0936,requests,am nevoie de clasă,I need class,am nevoie de clasă / I need class,936,template_need,
d2000_0937,questions,unde este clasă?,where is class?,unde este clasă? / where is class?,937,template_where,
d2000_0938,common_phrases,vreau modul,I want module,vreau modul / I want module,938,template_want,
d2000_0939,requests,am nevoie de modul,I need module,am nevoie de modul / I need module,939,template_need,
d2000_0940,questions,unde este modul?,where is module?,unde este modul? / where is module?,940,template_where,
d2000_0941,common_phrases,vreau pachet,I want package,vreau pachet / I want package,941,template_want,
d2000_0942,requests,am nevoie de pachet,I need package,am nevoie de pachet / I need package,942,template_need,
d2000_0943,questions,unde este pachet?,where is package?,unde este pachet? / where is package?,943,template_where,
d2000_0944,common_phrases,vreau bibliotecă,I want library,vreau bibliotecă / I want library,944,template_want,
d2000_0945,requests,am nevoie de bibliotecă,I need library,am nevoie de bibliotecă / I need library,945,template_need,
d2000_0946,questions,unde este bibliotecă?,where is library?,unde este bibliotecă? / where is library?,946,template_where,
d2000_0947,common_phrases,vreau script,I want script,vreau script / I want script,947,template_want,
d2000_0948,requests,am nevoie de script,I need script,am nevoie de script / I need script,948,template_need,
d2000_0949,questions,unde este script?,where is script?,unde este script? / where is script?,949,template_where,
d2000_0950,common_phrases,vreau comandă,I want command,vreau comandă / I want command,950,template_want,
d2000_0951,requests,am nevoie de comandă,I need command,am nevoie de comandă / I need command,951,template_need,
d2000_0952,questions,unde este comandă?,where is command?,unde este comandă? / where is command?,952,template_where,
d2000_0953,common_phrases,vreau argument,I want argument,vreau argument / I want argument,953,template_want,
d2000_0954,requests,am nevoie de argument,I need argument,am nevoie de argument / I need argument,954,template_need,
d2000_0955,questions,unde este argument?,where is argument?,unde este argument? / where is argument?,955,template_where,
d2000_0956,common_phrases,vreau opțiune,I want option,vreau opțiune / I want option,956,template_want,
d2000_0957,requests,am nevoie de opțiune,I need option,am nevoie de opțiune / I need option,957,template_need,
d2000_0958,questions,unde este opțiune?,where is option?,unde este opțiune? / where is option?,958,template_where,
d2000_0959,common_phrases,vreau configurație,I want configuration,vreau configurație / I want configuration,959,template_want,
d2000_0960,requests,am nevoie de configurație,I need configuration,am nevoie de configurație / I need configuration,960,template_need,
d2000_0961,questions,unde este configurație?,where is configuration?,unde este configurație? / where is configuration?,961,template_where,
d2000_0962,common_phrases,vreau variabilă,I want variable,vreau variabilă / I want variable,962,template_want,
d2000_0963,requests,am nevoie de variabilă,I need variable,am nevoie de variabilă / I need variable,963,template_need,
d2000_0964,questions,unde este variabilă?,where is variable?,unde este variabilă? / where is variable?,964,template_where,
d2000_0965,common_phrases,vreau valoare,I want value,vreau valoare / I want value,965,template_want,
d2000_0966,requests,am nevoie de valoare,I need value,am nevoie de valoare / I need value,966,template_need,
d2000_0967,questions,unde este valoare?,where is value?,unde este valoare? / where is value?,967,template_where,
d2000_0968,common_phrases,vreau obiect,I want object,vreau obiect / I want object,968,template_want,
d2000_0969,requests,am nevoie de obiect,I need object,am nevoie de obiect / I need object,969,template_need,
d2000_0970,questions,unde este obiect?,where is object?,unde este obiect? / where is object?,970,template_where,
d2000_0971,common_phrases,vreau șir,I want string,vreau șir / I want string,971,template_want,
d2000_0972,requests,am nevoie de șir,I need string,am nevoie de șir / I need string,972,template_need,
d2000_0973,questions,unde este șir?,where is string?,unde este șir? / where is string?,973,template_where,
d2000_0974,common_phrases,vreau număr întreg,I want integer,vreau număr întreg / I want integer,974,template_want,
d2000_0975,requests,am nevoie de număr întreg,I need integer,am nevoie de număr întreg / I need integer,975,template_need,
d2000_0976,questions,unde este număr întreg?,where is integer?,unde este număr întreg? / where is integer?,976,template_where,
d2000_0977,common_phrases,vreau boolean,I want boolean,vreau boolean / I want boolean,977,template_want,
d2000_0978,requests,am nevoie de boolean,I need boolean,am nevoie de boolean / I need boolean,978,template_need,
d2000_0979,questions,unde este boolean?,where is boolean?,unde este boolean? / where is boolean?,979,template_where,
d2000_0980,common_phrases,vreau eroare,I want error,vreau eroare / I want error,980,template_want,
d2000_0981,requests,am nevoie de eroare,I need error,am nevoie de eroare / I need error,981,template_need,
d2000_0982,questions,unde este eroare?,where is error?,unde este eroare? / where is error?,982,template_where,
d2000_0983,common_phrases,vreau excepție,I want exception,vreau excepție / I want exception,983,template_want,
d2000_0984,requests,am nevoie de excepție,I need exception,am nevoie de excepție / I need exception,984,template_need,
d2000_0985,questions,unde este excepție?,where is exception?,unde este excepție? / where is exception?,985,template_where,
d2000_0986,common_phrases,vreau jurnal,I want log,vreau jurnal / I want log,986,template_want,
d2000_0987,requests,am nevoie de jurnal,I need log,am nevoie de jurnal / I need log,987,template_need,
d2000_0988,questions,unde este jurnal?,where is log?,unde este jurnal? / where is log?,988,template_where,
d2000_0989,common_phrases,vreau test,I want test,vreau test / I want test,989,template_want,
d2000_0990,requests,am nevoie de test,I need test,am nevoie de test / I need test,990,template_need,
d2000_0991,questions,unde este test?,where is test?,unde este test? / where is test?,991,template_where,
d2000_0992,common_phrases,vreau validare,I want validation,vreau validare / I want validation,992,template_want,
d2000_0993,requests,am nevoie de validare,I need validation,am nevoie de validare / I need validation,993,template_need,
d2000_0994,questions,unde este validare?,where is validation?,unde este validare? / where is validation?,994,template_where,
d2000_0995,common_phrases,vreau protocol,I want protocol,vreau protocol / I want protocol,995,template_want,
d2000_0996,requests,am nevoie de protocol,I need protocol,am nevoie de protocol / I need protocol,996,template_need,
d2000_0997,questions,unde este protocol?,where is protocol?,unde este protocol? / where is protocol?,997,template_where,
d2000_0998,common_phrases,vreau stare,I want state,vreau stare / I want state,998,template_want,
d2000_0999,requests,am nevoie de stare,I need state,am nevoie de stare / I need state,999,template_need,
d2000_1000,questions,unde este stare?,where is state?,unde este stare? / where is state?,1000,template_where,
d2000_1001,common_phrases,vreau rundă,I want round,vreau rundă / I want round,1001,template_want,
d2000_1002,requests,am nevoie de rundă,I need round,am nevoie de rundă / I need round,1002,template_need,
d2000_1003,questions,unde este rundă?,where is round?,unde este rundă? / where is round?,1003,template_where,
d2000_1004,common_phrases,vreau metrică,I want metric,vreau metrică / I want metric,1004,template_want,
d2000_1005,requests,am nevoie de metrică,I need metric,am nevoie de metrică / I need metric,1005,template_need,
d2000_1006,questions,unde este metrică?,where is metric?,unde este metrică? / where is metric?,1006,template_where,
d2000_1007,common_phrases,vreau scor,I want score,vreau scor / I want score,1007,template_want,
d2000_1008,requests,am nevoie de scor,I need score,am nevoie de scor / I need score,1008,template_need,
d2000_1009,questions,unde este scor?,where is score?,unde este scor? / where is score?,1009,template_where,
d2000_1010,common_phrases,vreau recompensă,I want reward,vreau recompensă / I want reward,1010,template_want,
d2000_1011,requests,am nevoie de recompensă,I need reward,am nevoie de recompensă / I need reward,1011,template_need,
d2000_1012,questions,unde este recompensă?,where is reward?,unde este recompensă? / where is reward?,1012,template_where,
d2000_1013,common_phrases,vreau compresie,I want compression,vreau compresie / I want compression,1013,template_want,
d2000_1014,requests,am nevoie de compresie,I need compression,am nevoie de compresie / I need compression,1014,template_need,
d2000_1015,questions,unde este compresie?,where is compression?,unde este compresie? / where is compression?,1015,template_where,
d2000_1016,common_phrases,vreau decodare,I want decoding,vreau decodare / I want decoding,1016,template_want,
d2000_1017,requests,am nevoie de decodare,I need decoding,am nevoie de decodare / I need decoding,1017,template_need,
d2000_1018,questions,unde este decodare?,where is decoding?,unde este decodare? / where is decoding?,1018,template_where,
d2000_1019,common_phrases,vreau codificare,I want encoding,vreau codificare / I want encoding,1019,template_want,
d2000_1020,requests,am nevoie de codificare,I need encoding,am nevoie de codificare / I need encoding,1020,template_need,
d2000_1021,questions,unde este codificare?,where is encoding?,unde este codificare? / where is encoding?,1021,template_where,
d2000_1022,common_phrases,vreau lexicon,I want lexicon,vreau lexicon / I want lexicon,1022,template_want,
d2000_1023,requests,am nevoie de lexicon,I need lexicon,am nevoie de lexicon / I need lexicon,1023,template_need,
d2000_1024,questions,unde este lexicon?,where is lexicon?,unde este lexicon? / where is lexicon?,1024,template_where,
d2000_1025,common_phrases,vreau gramatică,I want grammar,vreau gramatică / I want grammar,1025,template_want,
d2000_1026,requests,am nevoie de gramatică,I need grammar,am nevoie de gramatică / I need grammar,1026,template_need,
d2000_1027,questions,unde este gramatică?,where is grammar?,unde este gramatică? / where is grammar?,1027,template_where,
d2000_1028,common_phrases,vreau hartă de tokenuri,I want token map,vreau hartă de tokenuri / I want token map,1028,template_want,
d2000_1029,requests,am nevoie de hartă de tokenuri,I need token map,am nevoie de hartă de tokenuri / I need token map,1029,template_need,
d2000_1030,questions,unde este hartă de tokenuri?,where is token map?,unde este hartă de tokenuri? / where is token map?,1030,template_where,
