entry_id,category,ro,en,meaning,rank,source,notes
d2000_2360,software/project terms,caută bibliotecă,search library,caută bibliotecă / search library,2360,template_action_software,
d2000_2361,software/project terms,caută script,search script,caută script / search script,2361,template_action_software,
d2000_2362,software/project terms,caută comandă,search command,caută comandă / search command,2362,template_action_software,
d2000_2363,software/project terms,găsește fișier,find file,găsește fișier / find file,2363,template_action_software,
d2000_2364,software/project terms,găsește dosar,find folder,găsește dosar / find folder,2364,template_action_software,
d2000_2365,software/project terms,găsește cale,find path,găsește cale / find path,2365,template_action_software,
d2000_2366,software/project terms,găsește linie,find line,găsește linie / find line,2366,template_action_software,
d2000_2367,software/project terms,găsește coloană,find column,găsește coloană / find column,2367,template_action_software,
d2000_2368,software/project terms,găsește funcție,find function,găsește funcție / find function,2368,template_action_software,
d2000_2369,software/project terms,găsește clasă,find class,găsește clasă / find class,2369,template_action_software,
d2000_2370,software/project terms,găsește modul,find module,găsește modul / find module,2370,template_action_software,
d2000_2371,software/project terms,găsește pachet,find package,găsește pachet / find package,2371,template_action_software,
d2000_2372,software/project terms,găsește bibliotecă,find library,găsește bibliotecă / find library,2372,template_action_software,
d2000_2373,software/project terms,găsește script,find script,găsește script / find script,2373,template_action_software,
d2000_2374,software/project terms,găsește comandă,find command,găsește comandă / find command,2374,template_action_software,
d2000_2375,software/project terms,închide fișier,close file,închide fișier / close file,2375,template_action_software,
d2000_2376,software/project terms,închide dosar,close folder,închide dosar / close folder,2376,template_action_software,
d2000_2377,software/project terms,închide cale,close path,închide cale / close path,2377,template_action_software,
d2000_2378,software/project terms,închide linie,close line,închide linie / close line,2378,template_action_software,
d2000_2379,software/project terms,închide coloană,close column,închide coloană / close column,2379,template_action_software,
d2000_2380,software/project terms,închide funcție,close function,închide funcție / close function,2380,template_action_software,
d2000_2381,software/project terms,închide clasă,close class,închide clasă / close class,2381,template_action_software,
d2000_2382,software/project terms,închide modul,close module,închide modul / close module,2382,template_action_software,
d2000_2383,software/project terms,închide pachet,close package,închide pachet / close package,2383,template_action_software,
d2000_2384,software/project terms,închide bibliotecă,close library,închide bibliotecă / close library,2384,template_action_software,
d2000_2385,software/project terms,închide script,close script,închide script / close script,2385,template_action_software,
d2000_2386,software/project terms,închide comandă,close command,închide comandă / close command,2386,template_action_software,
d2000_2387,software/project terms,îmbină fișier,merge file,îmbină fișier / merge file,2387,template_action_software,
d2000_2388,software/project terms,îmbină dosar,merge folder,îmbină dosar / merge folder,2388,template_action_software,
d2000_2389,software/project terms,îmbină cale,merge path,îmbină cale / merge path,2389,template_action_software,
d2000_2390,software/project terms,îmbină linie,merge line,îmbină linie / merge line,2390,template_action_software,
d2000_2391,software/project terms,îmbină coloană,merge column,îmbină coloană / merge column,2391,template_action_software,
d2000_2392,software/project terms,îmbină funcție,merge function,îmbină funcție / merge function,2392,template_action_software,
d2000_2393,software/project terms,îmbină clasă,merge class,îmbină clasă / merge class,2393,template_action_software,
d2000_2394,software/project terms,îmbină modul,merge module,îmbină modul / merge module,2394,template_action_software,
d2000_2395,software/project terms,îmbină pachet,merge package,îmbină pachet / merge package,2395,template_action_software,
d2000_2396,software/project terms,îmbină bibliotecă,merge library,îmbină bibliotecă / merge library,2396,template_action_software,
d2000_2397,software/project terms,îmbină script,merge script,îmbină script / merge script,2397,template_action_software,
d2000_2398,software/project terms,îmbină comandă,merge command,îmbină comandă / merge command,2398,template_action_software,
d2000_2399,software/project terms,împarte fișier,split file,împarte fișier / split file,2399,template_action_software,
d2000_2400,software/project terms,împarte dosar,split folder,împarte dosar / split folder,2400,template_action_software,
d2000_2401,software/project terms,împarte cale,split path,împarte cale / split path,2401,template_action_software,
d2000_2402,software/project terms,împarte linie,split line,împarte linie / split line,2402,template_action_software,
d2000_2403,software/project terms,împarte coloană,split column,împarte coloană / split column,2403,template_action_software,
d2000_2404,software/project terms,împarte funcție,split function,împarte funcție / split function,2404,template_action_software,
d2000_2405,software/project terms,împarte clasă,split class,împarte clasă / split class,2405,template_action_software,
d2000_2406,software/project terms,împarte modul,split module,împarte modul / split module,2406,template_action_software,
d2000_2407,software/project terms,împarte pachet,split package,împarte pachet / split package,2407,template_action_software,
d2000_2408,software/project terms,împarte bibliotecă,split library,împarte bibliotecă / split library,2408,template_action_software,
d2000_2409,software/project terms,împarte script,split script,împarte script / split script,2409,template_action_software,
d2000_2410,software/project terms,împarte comandă,split command,împarte comandă / split command,2410,template_action_software,
d2000_2411,software/project terms,sortează fișier,sort file,sortează fișier / sort file,2411,template_action_software,
d2000_2412,software/project terms,sortează dosar,sort folder,sortează dosar / sort folder,2412,template_action_software,
d2000_2413,software/project terms,sortează cale,sort path,sortează cale / sort path,2413,template_action_software,
d2000_2414,software/project terms,sortează linie,sort line,sortează linie / sort line,2414,template_action_software,
d2000_2415,software/project terms,sortează coloană,sort column,sortează coloană / sort column,2415,template_action_software,
d2000_2416,software/project terms,sortează funcție,sort function,sortează funcție / sort function,2416,template_action_software,
d2000_2417,software/project terms,sortează clasă,sort class,sortează clasă / sort class,2417,template_action_software,
