entry_id,category,ro,en,meaning,rank,source,notes
d2000_1751,software/project terms,deschide protocol,open protocol,deschide protocol / open protocol,1751,template_open,
d2000_1752,software/project terms,actualizează protocol,update protocol,actualizează protocol / update protocol,1752,template_update,
d2000_1753,software/project terms,șterge protocol,delete protocol,șterge protocol / delete protocol,1753,template_delete,
d2000_1754,software/project terms,verifică protocol,check protocol,verifică protocol / check protocol,1754,template_check,
d2000_1755,software/project terms,generează protocol,generate protocol,generează protocol / generate protocol,1755,template_generate,
d2000_1756,software/project terms,deschide stare,open state,deschide stare / open state,1756,template_open,
d2000_1757,software/project terms,actualizează stare,update state,actualizează stare / update state,1757,template_update,
d2000_1758,software/project terms,șterge stare,delete state,șterge stare / delete state,1758,template_delete,
d2000_1759,software/project terms,verifică stare,check state,verifică stare / check state,1759,template_check,
d2000_1760,software/project terms,generează stare,generate state,generează stare / generate state,1760,template_generate,
d2000_1761,software/project terms,deschide rundă,open round,deschide rundă / open round,1761,template_open,
d2000_1762,software/project terms,actualizează rundă,update round,actualizează rundă / update round,1762,template_update,
d2000_1763,software/project terms,șterge rundă,delete round,șterge rundă / delete round,1763,template_delete,
d2000_1764,software/project terms,verifică rundă,check round,verifică rundă / check round,1764,template_check,
d2000_1765,software/project terms,generează rundă,generate round,generează rundă / generate round,1765,template_generate,
d2000_1766,software/project terms,deschide metrică,open metric,deschide metrică / open metric,1766,template_open,
d2000_1767,software/project terms,actualizează metrică,update metric,actualizează metrică / update metric,1767,template_update,
d2000_1768,software/project terms,șterge metrică,delete metric,șterge metrică / delete metric,1768,template_delete,
d2000_1769,software/project terms,verifică metrică,check metric,verifică metrică / check metric,1769,template_check,
d2000_1770,software/project terms,generează metrică,generate metric,generează metrică / generate metric,1770,template_generate,
d2000_1771,software/project terms,deschide scor,open score,deschide scor / open score,1771,template_open,
d2000_1772,software/project terms,actualizează scor,update score,actualizează scor / update score,1772,template_update,
d2000_1773,software/project terms,șterge scor,delete score,șterge scor / delete score,1773,template_delete,
d2000_1774,software/project terms,verifică scor,check score,verifică scor / check score,1774,template_check,
d2000_1775,software/project terms,generează scor,generate score,generează scor / generate score,1775,template_generate,
d2000_1776,software/project terms,deschide recompensă,open reward,deschide recompensă / open reward,1776,template_open,
d2000_1777,software/project terms,actualizează recompensă,update reward,actualizează recompensă / update reward,1777,template_update,
d2000_1778,software/project terms,șterge recompensă,delete reward,șterge recompensă / delete reward,1778,template_delete,
d2000_1779,software/project terms,verifică recompensă,check reward,verifică recompensă / check reward,1779,template_check,
d2000_1780,software/project terms,generează recompensă,generate reward,generează recompensă / generate reward,1780,template_generate,
d2000_1781,software/project terms,deschide compresie,open compression,deschide compresie / open compression,1781,template_open,
d2000_1782,software/project terms,actualizează compresie,update compression,actualizează compresie / update compression,1782,template_update,
d2000_1783,software/project terms,șterge compresie,delete compression,șterge compresie / delete compression,1783,template_delete,
d2000_1784,software/project terms,verifică compresie,check compression,verifică compresie / check compression,1784,template_check,
d2000_1785,software/project terms,generează compresie,generate compression,generează compresie / generate compression,1785,template_generate,
d2000_1786,software/project terms,deschide decodare,open decoding,deschide decodare / open decoding,1786,template_open,
d2000_1787,software/project terms,actualizează decodare,update decoding,actualizează decodare / update decoding,1787,template_update,
d2000_1788,software/project terms,șterge decodare,delete decoding,șterge decodare / delete decoding,1788,template_delete,
d2000_1789,software/project terms,verifică decodare,check decoding,verifică decodare / check decoding,1789,template_check,
d2000_1790,software/project terms,generează decodare,generate decoding,generează decodare / generate decoding,1790,template_generate,
d2000_1791,software/project terms,deschide codificare,open encoding,deschide codificare / open encoding,1791,template_open,
d2000_1792,software/project terms,actualizează codificare,update encoding,actualizează codificare / update encoding,1792,template_update,
d2000_1793,software/project terms,șterge codificare,delete encoding,șterge codificare / delete encoding,1793,template_delete,
d2000_1794,software/project terms,verifică codificare,check encoding,verifică codificare / check encoding,1794,template_check,
d2000_1795,software/project terms,generează codificare,generate encoding,generează codificare / generate encoding,1795,template_generate,
d2000_1796,software/project terms,deschide lexicon,open lexicon,deschide lexicon / open lexicon,1796,template_open,
d2000_1797,software/project terms,actualizează lexicon,update lexicon,actualizează lexicon / update lexicon,1797,template_update,
d2000_1798,software/project terms,șterge lexicon,delete lexicon,șterge lexicon / delete lexicon,1798,template_delete,
d2000_1799,software/project terms,verifică lexicon,check lexicon,verifică lexicon / check lexicon,1799,template_check,
d2000_1800,software/project terms,generează lexicon,generate lexicon,generează lexicon / generate lexicon,1800,template_generate,
d2000_1801,software/project terms,deschide gramatică,open grammar,deschide gramatică / open grammar,1801,template_open,
d2000_1802,software/project terms,actualizează gramatică,update grammar,actualizează gramatică / update grammar,1802,template_update,
d2000_1803,software/project terms,șterge gramatică,delete grammar,șterge gramatică / delete grammar,1803,template_delete,
d2000_1804,software/project terms,verifică gramatică,check grammar,verifică gramatică / check grammar,1804,template_check,
d2000_1805,software/project terms,generează gramatică,generate grammar,generează gramatică / generate grammar,1805,template_generate,
d2000_1806,software/project terms,deschide simbol,open symbol,deschide simbol / open symbol,1806,template_open,
